Generation:82, Observation:[[10, 100], [71, 0], [5, 100], [66, 87], [0, 16], [100, 9], [71, 68], [1, 100], [3, 16], [100, 0], [67, 0], [2, 0], [72, 80], [72, 0], [10, 7], [11, 43], [100, 3], [9, 2], [14, 18], [9, 0], [9, 22], [1, 64], [2, 25], [68, 79], [16, 22]], Rewards:[12, 5, 10, 12, 7, 12, 15, 7, 10, 7, 4, 3, 17, 6, 14, 18, 12, 11, 17, 6, 13, 7, 12, 14, 18]
Generation:83, Observation:[[10, 100], [72, 0], [5, 100], [68, 87], [3, 16], [100, 9], [71, 71], [1, 100], [3, 17], [100, 0], [70, 0], [2, 0], [72, 82], [72, 0], [10, 9], [10, 43], [100, 3], [12, 2], [14, 21], [7, 0], [9, 24], [1, 67], [2, 27], [69, 79], [16, 25]], Rewards:[11, 6, 10, 12, 11, 11, 15, 6, 10, 7, 5, 2, 16, 6, 13, 15, 12, 16, 17, 6, 14, 6, 11, 13, 19]
Generation:84, Observation:[[10, 100], [72, 0], [3, 100], [69, 87], [0, 16], [100, 9], [71, 74], [1, 100], [3, 20], [100, 0], [72, 0], [2, 0], [73, 82], [71, 0], [10, 12], [10, 40], [100, 3], [10, 2], [14, 22], [7, 0], [9, 27], [1, 68], [2, 29], [71, 79], [16, 27]], Rewards:[11, 6, 10, 12, 7, 11, 13, 7, 11, 7, 6, 3, 18, 4, 14, 15, 11, 13, 17, 6, 14, 7, 12, 13, 18]
Generation:85, Observation:[[13, 100], [72, 0], [3, 100], [70, 87], [0, 16], [100, 7], [68, 74], [0, 100], [3, 23], [100, 0], [69, 0], [2, 0], [73, 83], [68, 0], [10, 15], [10, 43], [100, 4], [9, 2], [14, 25], [7, 0], [9, 28], [1, 70], [2, 31], [72, 79], [16, 30]], Rewards:[14, 5, 10, 15, 7, 11, 12, 7, 11, 6, 5, 3, 18, 4, 15, 16, 11, 12, 17, 6, 14, 6, 12, 16, 19]
Generation:86, Observation:[[13, 100], [72, 0], [2, 100], [72, 87], [0, 16], [100, 7], [69, 74], [0, 100], [3, 25], [100, 0], [72, 0], [2, 0], [73, 85], [70, 0], [10, 17], [10, 40], [100, 4], [7, 2], [14, 28], [10, 0], [8, 28], [1, 72], [5, 31], [72, 82], [16, 31]], Rewards:[14, 5, 8, 14, 6, 11, 12, 7, 11, 6, 5, 3, 18, 5, 15, 15, 11, 12, 17, 7, 13, 5, 14, 14, 19]
Generation:87, Observation:[[13, 100], [73, 0], [2, 100], [74, 87], [0, 16], [100, 7], [71, 74], [0, 100], [3, 28], [100, 0], [73, 0], [2, 0], [73, 87], [72, 0], [10, 18], [10, 38], [100, 4], [6, 2], [13, 28], [10, 0], [8, 29], [1, 75], [5, 30], [73, 82], [16, 34]], Rewards:[14, 5, 8, 17, 6, 11, 11, 7, 11, 6, 5, 3, 14, 5, 15, 16, 11, 12, 15, 7, 14, 6, 14, 14, 19]
Generation:88, Observation:[[13, 100], [75, 0], [2, 100], [74, 85], [0, 16], [100, 7], [71, 71], [0, 100], [3, 30], [99, 0], [74, 0], [2, 2], [74, 87], [74, 0], [10, 15], [10, 35], [100, 4], [5, 2], [13, 29], [10, 0], [8, 32], [1, 78], [5, 31], [74, 82], [16, 35]], Rewards:[14, 8, 8, 13, 7, 12, 11, 6, 12, 7, 5, 8, 13, 5, 14, 15, 12, 10, 15, 7, 15, 6, 13, 13, 19]
Generation:89, Observation:[[13, 100], [75, 0], [2, 100], [75, 85], [0, 16], [100, 7], [72, 71], [0, 100], [3, 31], [100, 0], [76, 0], [2, 0], [77, 87], [77, 0], [10, 17], [9, 35], [100, 4], [4, 2], [15, 29], [10, 0], [8, 33], [1, 81], [5, 34], [77, 82], [18, 35]], Rewards:[14, 5, 8, 13, 6, 11, 11, 7, 12, 6, 6, 3, 16, 6, 16, 16, 11, 11, 15, 8, 14, 6, 15, 16, 19]
Generation:90, Observation:[[13, 100], [77, 0], [2, 100], [77, 85], [0, 13], [97, 7], [73, 71], [1, 100], [3, 33], [100, 0], [76, 0], [2, 0], [80, 87], [77, 0], [10, 20], [12, 35], [100, 4], [7, 2], [15, 31], [10, 0], [8, 34], [1, 82], [5, 35], [77, 84], [18, 33]], Rewards:[14, 5, 8, 14, 6, 12, 11, 7, 12, 8, 5, 3, 18, 5, 15, 17, 11, 12, 16, 7, 15, 5, 15, 14, 16]
Generation:91, Observation:[[13, 100], [78, 0], [3, 100], [80, 85], [0, 13], [100, 7], [76, 71], [1, 100], [3, 34], [100, 0], [77, 0], [2, 0], [81, 87], [80, 0], [12, 20], [12, 34], [100, 4], [5, 2], [15, 32], [10, 0], [8, 37], [1, 83], [5, 38], [80, 84], [18, 35]], Rewards:[14, 5, 9, 15, 6, 11, 11, 7, 11, 7, 5, 3, 18, 5, 16, 14, 11, 11, 15, 7, 16, 5, 16, 15, 18]
Generation:92, Observation:[[13, 100], [78, 1], [3, 100], [82, 85], [0, 13], [100, 7], [77, 71], [1, 100], [3, 36], [98, 0], [80, 0], [5, 0], [81, 89], [83, 0], [12, 23], [13, 34], [100, 4], [3, 2], [15, 33], [10, 0], [8, 40], [1, 86], [5, 40], [81, 84], [18, 38]], Rewards:[13, 10, 8, 16, 6, 12, 11, 7, 11, 7, 5, 5, 15, 8, 16, 16, 12, 9, 15, 7, 15, 7, 15, 14, 18]
Generation:93, Observation:[[13, 100], [81, 1], [3, 100], [82, 86], [0, 13], [100, 7], [79, 71], [1, 100], [3, 39], [100, 0], [83, 0], [5, 3], [81, 90], [83, 0], [15, 23], [16, 34], [100, 4], [6, 2], [15, 36], [10, 0], [8, 42], [1, 85], [5, 43], [81, 85], [18, 41]], Rewards:[12, 9, 8, 16, 6, 11, 11, 7, 11, 7, 8, 11, 13, 8, 17, 16, 11, 11, 14, 7, 16, 5, 15, 12, 18]
Generation:94, Observation:[[13, 100], [83, 1], [3, 100], [85, 86], [0, 10], [97, 7], [77, 71], [1, 100], [3, 42], [100, 1], [84, 0], [5, 1], [80, 90], [86, 0], [15, 25], [16, 32], [100, 7], [4, 2], [15, 38], [10, 0], [9, 42], [1, 86], [5, 45], [81, 83], [18, 43]], Rewards:[12, 10, 8, 15, 7, 11, 11, 8, 11, 10, 7, 8, 14, 8, 17, 18, 11, 11, 14, 6, 13, 6, 15, 13, 19]
Generation:95, Observation:[[13, 100], [86, 1], [3, 100], [85, 89], [0, 11], [100, 7], [79, 71], [1, 100], [3, 45], [100, 1], [85, 0], [5, 3], [83, 90], [88, 0], [15, 28], [16, 31], [100, 7], [7, 2], [15, 40], [10, 0], [9, 43], [1, 87], [5, 47], [82, 83], [18, 41]], Rewards:[12, 11, 8, 14, 6, 11, 11, 8, 12, 9, 7, 11, 15, 7, 17, 19, 11, 11, 14, 7, 14, 7, 14, 12, 17]
Generation:96, Observation:[[13, 100], [86, 0], [3, 100], [88, 89], [0, 11], [100, 8], [80, 71], [1, 100], [3, 47], [100, 1], [88, 0], [5, 0], [85, 90], [90, 0], [12, 28], [16, 30], [100, 7], [6, 2], [15, 42], [10, 0], [9, 45], [1, 88], [5, 48], [82, 84], [18, 42]], Rewards:[13, 7, 8, 15, 6, 11, 11, 8, 12, 11, 7, 5, 15, 7, 16, 19, 11, 12, 15, 7, 14, 7, 14, 12, 16]
Generation:97, Observation:[[13, 100], [86, 0], [3, 100], [88, 87], [0, 11], [100, 8], [81, 71], [1, 100], [3, 49], [98, 1], [89, 0], [3, 0], [86, 90], [90, 0], [11, 28], [16, 29], [98, 7], [6, 0], [15, 43], [10, 0], [9, 47], [1, 91], [5, 51], [82, 87], [18, 44]], Rewards:[13, 6, 8, 14, 6, 13, 11, 7, 12, 13, 8, 3, 13, 8, 16, 19, 11, 6, 15, 7, 14, 8, 15, 12, 17]
Generation:98, Observation:[[13, 100], [87, 0], [3, 100], [88, 90], [0, 11], [100, 8], [81, 68], [1, 100], [4, 49], [100, 1], [88, 0], [3, 2], [88, 90], [90, 0], [14, 28], [16, 27], [100, 7], [4, 0], [15, 46], [10, 0], [9, 50], [1, 94], [5, 53], [84, 87], [18, 46]], Rewards:[12, 6, 8, 14, 6, 11, 11, 8, 13, 11, 6, 8, 14, 8, 18, 18, 11, 5, 15, 7, 15, 8, 16, 12, 16]
Generation:99, Observation:[[13, 100], [90, 0], [3, 100], [89, 90], [0, 10], [100, 8], [82, 68], [1, 100], [4, 52], [100, 1], [90, 0], [3, 0], [91, 90], [90, 0], [15, 28], [15, 27], [100, 7], [3, 0], [15, 47], [10, 0], [9, 53], [1, 97], [5, 55], [85, 87], [18, 48]], Rewards:[12, 7, 8, 13, 7, 11, 11, 8, 14, 12, 7, 3, 16, 7, 17, 17, 11, 3, 14, 6, 15, 8, 16, 12, 17]
Generation:100, Observation:[[13, 100], [90, 1], [3, 100], [91, 90], [0, 10], [100, 8], [84, 68], [1, 100], [7, 52], [100, 1], [93, 0], [3, 0], [91, 93], [92, 0], [15, 30], [14, 27], [100, 7], [4, 0], [15, 45], [11, 0], [9, 56], [1, 96], [5, 56], [87, 87], [18, 50]], Rewards:[12, 11, 8, 14, 7, 11, 11, 8, 15, 11, 8, 3, 14, 8, 18, 17, 11, 4, 17, 6, 14, 8, 13, 12, 17]
Generation:0, Observation:[[3, 9], [7, 6], [2, 8], [5, 3], [10, 6], [10, 0], [2, 10], [10, 6], [4, 0], [12, 7], [7, 3], [1, 7], [7, 7], [10, 0], [2, 8], [2, 2], [9, 6], [7, 1], [10, 6], [3, 0], [7, 1], [0, 1], [7, 8], [7, 8], [3, 5]], Rewards:[14, 6, 12, 12, 9, 7, 12, 9, 6, 16, 8, 13, 10, 7, 12, 7, 9, 8, 9, 5, 8, 4, 12, 12, 11]
Generation:1, Observation:[[3, 10], [8, 6], [2, 11], [5, 4], [12, 6], [12, 0], [2, 9], [13, 6], [4, 2], [12, 9], [8, 3], [1, 4], [8, 7], [11, 0], [4, 8], [4, 2], [11, 6], [6, 1], [10, 9], [3, 0], [7, 3], [0, 3], [10, 8], [9, 8], [3, 6]], Rewards:[12, 8, 12, 12, 11, 8, 13, 12, 8, 17, 9, 8, 12, 8, 12, 8, 11, 9, 15, 3, 10, 6, 14, 15, 9]
Generation:2, Observation:[[3, 12], [8, 5], [2, 13], [7, 4], [12, 7], [13, 0], [3, 9], [15, 6], [4, 5], [15, 9], [9, 3], [1, 1], [9, 7], [11, 0], [7, 8], [4, 3], [13, 6], [4, 1], [10, 8], [3, 0], [7, 4], [0, 5], [10, 7], [9, 7], [3, 7]], Rewards:[11, 10, 12, 10, 13, 8, 14, 12, 11, 20, 8, 4, 11, 10, 13, 8, 11, 7, 16, 2, 10, 7, 12, 11, 11]
Generation:3, Observation:[[3, 14], [8, 2], [2, 14], [4, 4], [12, 10], [16, 0], [5, 9], [17, 6], [4, 8], [18, 9], [12, 3], [1, 0], [9, 8], [14, 0], [5, 8], [1, 3], [14, 6], [2, 1], [10, 6], [3, 0], [7, 6], [0, 4], [10, 8], [9, 10], [3, 9]], Rewards:[11, 12, 12, 11, 17, 6, 17, 10, 14, 18, 11, 1, 10, 8, 15, 3, 9, 6, 11, 3, 12, 5, 11, 15, 16]
Generation:4, Observation:[[3, 17], [9, 2], [2, 16], [5, 4], [12, 7], [17, 0], [7, 9], [18, 6], [4, 7], [20, 9], [10, 3], [1, 0], [9, 9], [15, 0], [2, 8], [2, 3], [15, 6], [1, 1], [10, 9], [3, 0], [7, 8], [2, 4], [10, 7], [10, 10], [3, 7]], Rewards:[10, 9, 9, 13, 12, 7, 16, 10, 13, 18, 11, 0, 14, 8, 12, 5, 8, 3, 15, 4, 16, 6, 13, 16, 11]
Generation:5, Observation:[[3, 19], [11, 2], [2, 17], [5, 5], [12, 10], [18, 0], [8, 9], [20, 6], [4, 8], [21, 9], [12, 3], [0, 0], [10, 9], [16, 0], [3, 8], [4, 3], [14, 6], [3, 1], [10, 8], [3, 0], [7, 6], [2, 1], [10, 4], [11, 10], [3, 9]], Rewards:[6, 12, 7, 15, 17, 6, 15, 11, 14, 17, 13, 0, 12, 8, 11, 11, 12, 4, 12, 1, 13, 4, 11, 17, 13]
Generation:6, Observation:[[3, 21], [11, 0], [2, 20], [2, 5], [12, 12], [21, 0], [9, 9], [20, 7], [4, 9], [22, 9], [9, 3], [0, 0], [11, 9], [16, 0], [4, 8], [1, 3], [16, 6], [0, 1], [10, 5], [3, 0], [7, 9], [2, 0], [8, 4], [11, 7], [3, 10]], Rewards:[9, 10, 7, 8, 19, 5, 14, 12, 14, 16, 11, 0, 15, 6, 17, 5, 12, 5, 13, 3, 14, 1, 13, 13, 17]
Generation:7, Observation:[[3, 24], [12, 0], [0, 20], [4, 5], [12, 11], [23, 0], [11, 9], [22, 7], [7, 9], [23, 9], [10, 3], [0, 0], [11, 11], [16, 0], [3, 8], [3, 3], [16, 5], [3, 1], [10, 7], [3, 0], [7, 6], [4, 0], [7, 4], [10, 7], [3, 7]], Rewards:[4, 9, 7, 13, 19, 2, 17, 12, 16, 17, 9, 0, 18, 7, 12, 5, 12, 6, 12, 1, 12, 5, 11, 12, 9]
Generation:8, Observation:[[3, 27], [15, 0], [0, 20], [7, 5], [12, 9], [26, 0], [13, 9], [25, 7], [10, 9], [23, 12], [10, 1], [0, 3], [14, 11], [16, 0], [4, 8], [5, 3], [19, 5], [0, 1], [10, 10], [0, 0], [7, 8], [3, 0], [4, 4], [10, 10], [3, 8]], Rewards:[6, 8, 9, 11, 15, 3, 15, 12, 15, 20, 10, 5, 19, 8, 12, 11, 12, 4, 16, 0, 13, 1, 12, 16, 11]
Generation:9, Observation:[[3, 30], [17, 0], [0, 23], [9, 5], [12, 10], [26, 2], [11, 9], [26, 7], [11, 9], [26, 12], [12, 1], [0, 6], [14, 10], [16, 0], [7, 8], [5, 4], [22, 5], [0, 3], [10, 9], [0, 2], [7, 9], [2, 0], [4, 6], [11, 10], [3, 11]], Rewards:[7, 8, 5, 11, 17, 5, 13, 11, 13, 20, 13, 7, 17, 8, 13, 11, 9, 4, 13, 4, 13, 3, 12, 15, 19]
Generation:10, Observation:[[3, 33], [19, 0], [0, 26], [9, 6], [12, 8], [24, 2], [11, 6], [28, 7], [14, 9], [27, 12], [15, 1], [0, 8], [14, 13], [16, 0], [7, 9], [3, 4], [25, 5], [0, 3], [10, 6], [0, 5], [7, 10], [0, 0], [4, 7], [13, 10], [3, 10]], Rewards:[6, 6, 5, 13, 13, 6, 9, 14, 15, 20, 11, 10, 18, 8, 17, 8, 8, 4, 12, 5, 15, 0, 15, 17, 17]
Generation:11, Observation:[[3, 35], [22, 0], [0, 29], [10, 6], [12, 10], [25, 2], [11, 8], [28, 9], [15, 9], [30, 12], [17, 1], [0, 9], [15, 13], [18, 0], [4, 9], [2, 4], [26, 5], [1, 3], [13, 6], [0, 8], [7, 7], [0, 0], [4, 10], [14, 10], [1, 10]], Rewards:[8, 5, 3, 10, 16, 7, 11, 14, 12, 21, 11, 9, 19, 8, 15, 10, 8, 8, 9, 8, 12, 0, 18, 16, 16]
Generation:12, Observation:[[3, 38], [24, 0], [0, 32], [10, 5], [12, 8], [28, 2], [14, 8], [31, 9], [14, 9], [33, 12], [20, 1], [0, 8], [13, 13], [19, 0], [5, 9], [5, 4], [27, 5], [3, 3], [13, 4], [0, 11], [7, 8], [0, 0], [5, 10], [11, 10], [3, 10]], Rewards:[5, 3, 3, 10, 11, 7, 11, 15, 14, 21, 8, 8, 18, 7, 15, 10, 8, 8, 10, 16, 12, 0, 17, 16, 16]
Generation:13, Observation:[[3, 40], [27, 0], [0, 32], [10, 6], [12, 11], [30, 2], [14, 10], [32, 9], [13, 9], [34, 12], [23, 1], [1, 8], [16, 13], [22, 0], [7, 9], [2, 4], [30, 5], [1, 3], [14, 4], [0, 13], [7, 10], [0, 0], [5, 13], [13, 10], [1, 10]], Rewards:[8, 3, 4, 13, 17, 5, 14, 12, 13, 19, 6, 10, 19, 6, 14, 10, 8, 7, 11, 15, 15, 0, 19, 13, 13]
Generation:14, Observation:[[3, 41], [30, 0], [0, 33], [10, 9], [12, 10], [32, 2], [14, 11], [33, 9], [12, 9], [35, 12], [24, 1], [1, 11], [18, 13], [23, 0], [9, 9], [4, 4], [32, 5], [1, 6], [16, 4], [0, 15], [7, 12], [0, 1], [8, 13], [14, 10], [0, 10]], Rewards:[7, 3, 4, 12, 13, 5, 15, 10, 10, 18, 5, 16, 19, 5, 13, 10, 7, 11, 12, 17, 19, 2, 19, 13, 10]
Generation:15, Observation:[[3, 43], [30, 3], [0, 34], [12, 9], [12, 8], [33, 2], [17, 11], [34, 9], [10, 9], [37, 12], [27, 1], [1, 12], [20, 13], [26, 0], [10, 9], [2, 4], [35, 5], [2, 6], [17, 4], [0, 17], [7, 11], [0, 2], [9, 13], [14, 13], [0, 12]], Rewards:[8, 6, 4, 12, 12, 3, 14, 10, 13, 16, 4, 16, 19, 5, 13, 9, 9, 11, 9, 17, 16, 2, 16, 19, 13]
Generation:16, Observation:[[3, 44], [30, 0], [0, 36], [12, 12], [10, 8], [34, 2], [17, 13], [37, 9], [10, 6], [37, 14], [28, 1], [1, 14], [23, 13], [28, 0], [9, 9], [4, 4], [37, 5], [4, 6], [19, 4], [0, 20], [7, 12], [0, 5], [10, 13], [15, 13], [0, 15]], Rewards:[6, 3, 5, 14, 13, 4, 14, 11, 13, 17, 5, 19, 13, 4, 14, 9, 7, 12, 9, 13, 13, 6, 15, 16, 18]
Generation:17, Observation:[[3, 46], [30, 0], [0, 38], [12, 11], [9, 8], [31, 2], [17, 16], [40, 9], [12, 6], [38, 14], [29, 1], [1, 17], [23, 12], [31, 0], [11, 9], [2, 4], [40, 5], [6, 6], [21, 4], [2, 20], [7, 14], [0, 7], [12, 13], [15, 10], [0, 16]], Rewards:[8, 4, 3, 15, 15, 5, 17, 11, 12, 15, 6, 19, 13, 4, 14, 8, 8, 12, 7, 17, 17, 8, 16, 15, 16]
Generation:18, Observation:[[3, 43], [30, 2], [0, 39], [14, 11], [8, 8], [32, 2], [17, 19], [42, 9], [12, 9], [40, 14], [30, 1], [1, 20], [23, 15], [33, 0], [14, 9], [5, 4], [43, 5], [7, 6], [22, 4], [2, 21], [5, 14], [0, 8], [15, 13], [15, 12], [0, 19]], Rewards:[8, 5, 3, 14, 14, 5, 16, 10, 13, 14, 5, 18, 16, 5, 12, 9, 8, 13, 9, 18, 17, 8, 15, 15, 15]
Generation:19, Observation:[[3, 45], [31, 2], [0, 42], [15, 11], [5, 8], [33, 2], [19, 19], [42, 12], [12, 10], [43, 14], [32, 1], [1, 22], [24, 15], [36, 0], [15, 9], [4, 4], [46, 5], [5, 6], [24, 4], [2, 22], [5, 17], [0, 6], [18, 13], [17, 12], [0, 22]], Rewards:[8, 6, 3, 13, 13, 6, 16, 12, 15, 15, 5, 16, 14, 4, 12, 9, 8, 12, 9, 16, 20, 7, 16, 14, 16]
Generation:20, Observation:[[3, 46], [31, 3], [0, 45], [15, 12], [7, 8], [35, 2], [22, 19], [43, 12], [12, 11], [45, 14], [34, 1], [1, 23], [27, 15], [36, 0], [17, 9], [1, 4], [47, 5], [3, 6], [25, 4], [2, 19], [5, 16], [0, 7], [20, 13], [17, 14], [0, 24]], Rewards:[9, 7, 3, 13, 15, 5, 16, 11, 15, 14, 5, 16, 15, 5, 13, 7, 8, 11, 9, 20, 21, 7, 15, 15, 15]
Generation:21, Observation:[[0, 46], [33, 3], [0, 46], [18, 12], [5, 8], [38, 2], [25, 19], [44, 12], [12, 12], [47, 14], [35, 1], [1, 20], [27, 17], [39, 0], [17, 10], [2, 4], [49, 5], [6, 6], [26, 4], [2, 20], [5, 15], [0, 10], [17, 13], [19, 14], [0, 27]], Rewards:[3, 7, 3, 13, 12, 5, 16, 10, 14, 14, 5, 19, 16, 5, 11, 9, 8, 14, 8, 19, 20, 8, 15, 16, 14]
Generation:22, Observation:[[0, 48], [33, 6], [0, 48], [19, 12], [3, 8], [39, 2], [27, 19], [47, 12], [12, 15], [48, 14], [37, 1], [1, 19], [30, 17], [41, 0], [17, 13], [0, 4], [49, 2], [3, 6], [26, 6], [2, 19], [5, 12], [0, 13], [18, 13], [20, 14], [0, 24]], Rewards:[3, 8, 3, 11, 13, 6, 17, 8, 19, 14, 6, 19, 16, 4, 14, 4, 4, 11, 8, 19, 14, 9, 14, 16, 15]
Generation:23, Observation:[[0, 50], [33, 4], [0, 47], [19, 13], [2, 8], [40, 2], [29, 19], [50, 12], [15, 15], [50, 14], [40, 1], [1, 22], [33, 17], [43, 0], [18, 13], [3, 4], [52, 2], [1, 6], [29, 6], [5, 19], [5, 14], [0, 14], [18, 11], [22, 14], [0, 23]], Rewards:[4, 7, 5, 13, 12, 5, 15, 9, 18, 11, 5, 19, 14, 4, 12, 10, 4, 10, 9, 20, 17, 10, 12, 14, 17]
Generation:24, Observation:[[0, 53], [33, 5], [0, 48], [19, 15], [0, 8], [43, 2], [29, 21], [52, 12], [16, 15], [51, 14], [42, 1], [1, 20], [34, 17], [44, 0], [21, 13], [1, 4], [52, 0], [2, 6], [31, 6], [5, 21], [5, 17], [0, 15], [17, 11], [22, 12], [0, 23]], Rewards:[2, 8, 5, 16, 7, 6, 16, 10, 15, 11, 6, 20, 15, 5, 14, 9, 2, 11, 9, 21, 20, 11, 12, 12, 16]
Generation:25, Observation:[[0, 54], [33, 6], [0, 49], [21, 15], [0, 8], [44, 2], [32, 21], [54, 12], [16, 16], [52, 14], [45, 1], [0, 20], [34, 20], [47, 0], [21, 11], [0, 4], [54, 0], [5, 6], [31, 5], [5, 23], [5, 15], [0, 17], [14, 11], [22, 14], [0, 22]], Rewards:[4, 9, 5, 15, 7, 7, 17, 10, 18, 11, 6, 14, 15, 4, 11, 4, 1, 11, 7, 21, 16, 14, 12, 14, 15]
Generation:26, Observation:[[0, 56], [33, 4], [0, 51], [24, 15], [0, 7], [45, 2], [32, 20], [54, 13], [16, 15], [54, 14], [48, 1], [0, 23], [34, 22], [48, 0], [20, 11], [0, 4], [57, 0], [7, 6], [32, 5], [5, 24], [5, 17], [0, 19], [14, 13], [22, 15], [1, 22]], Rewards:[4, 8, 5, 13, 7, 7, 14, 9, 15, 10, 5, 16, 16, 4, 11, 4, 2, 14, 9, 21, 19, 14, 13, 15, 19]
Generation:27, Observation:[[0, 59], [33, 6], [0, 52], [24, 17], [0, 7], [47, 2], [35, 20], [57, 13], [16, 17], [51, 14], [50, 1], [0, 22], [37, 22], [51, 0], [20, 12], [1, 4], [60, 0], [5, 6], [33, 5], [5, 27], [5, 19], [0, 20], [14, 14], [22, 16], [1, 20]], Rewards:[4, 8, 5, 14, 7, 7, 15, 9, 15, 9, 6, 15, 17, 4, 12, 9, 2, 11, 8, 21, 17, 14, 14, 15, 18]
Generation:28, Observation:[[0, 61], [33, 9], [0, 53], [24, 18], [0, 7], [48, 2], [35, 22], [55, 13], [18, 17], [53, 14], [52, 1], [0, 25], [39, 22], [53, 0], [20, 15], [0, 4], [59, 0], [4, 6], [35, 5], [5, 29], [5, 16], [0, 21], [14, 17], [20, 16], [1, 23]], Rewards:[3, 9, 7, 17, 6, 7, 15, 8, 16, 8, 5, 15, 14, 3, 13, 4, 4, 11, 9, 22, 16, 14, 17, 13, 21]
Generation:29, Observation:[[0, 62], [33, 11], [0, 55], [25, 18], [0, 7], [49, 2], [36, 22], [56, 13], [19, 17], [54, 14], [51, 1], [0, 23], [39, 25], [53, 0], [20, 16], [0, 4], [58, 0], [7, 6], [35, 8], [5, 32], [5, 19], [0, 24], [14, 20], [20, 17], [1, 21]], Rewards:[3, 9, 5, 16, 5, 7, 16, 8, 15, 9, 6, 15, 17, 4, 14, 4, 4, 12, 10, 19, 16, 15, 19, 13, 20]
Generation:30, Observation:[[0, 64], [33, 12], [1, 55], [25, 19], [0, 7], [52, 2], [38, 22], [58, 13], [19, 18], [55, 14], [53, 1], [3, 23], [37, 25], [53, 0], [20, 18], [0, 3], [61, 0], [6, 6], [36, 8], [5, 30], [5, 20], [0, 26], [14, 22], [20, 19], [1, 24]], Rewards:[2, 9, 9, 15, 5, 6, 15, 8, 13, 9, 5, 18, 16, 5, 13, 4, 4, 12, 10, 22, 18, 16, 18, 14, 20]
Generation:31, Observation:[[0, 66], [33, 14], [1, 58], [25, 20], [0, 7], [52, 0], [41, 22], [61, 13], [20, 18], [57, 14], [50, 1], [3, 20], [40, 25], [55, 0], [20, 19], [2, 3], [58, 0], [4, 6], [37, 8], [5, 32], [5, 21], [0, 27], [15, 22], [22, 19], [0, 24]], Rewards:[2, 10, 8, 16, 5, 4, 15, 8, 13, 8, 7, 17, 16, 4, 13, 9, 5, 10, 10, 23, 19, 15, 19, 14, 15]
Generation:32, Observation:[[0, 69], [33, 13], [1, 59], [25, 23], [0, 7], [49, 0], [41, 23], [63, 13], [20, 19], [59, 14], [47, 1], [3, 21], [42, 25], [55, 0], [22, 19], [1, 3], [61, 0], [2, 6], [39, 8], [5, 33], [5, 20], [0, 30], [18, 22], [22, 20], [0, 27]], Rewards:[2, 11, 9, 17, 5, 4, 14, 8, 14, 9, 7, 19, 16, 4, 13, 8, 4, 9, 10, 23, 17, 15, 17, 14, 15]
Generation:33, Observation:[[0, 71], [33, 11], [1, 60], [26, 23], [0, 7], [50, 0], [41, 20], [66, 13], [21, 19], [60, 14], [45, 1], [6, 21], [45, 25], [56, 0], [22, 17], [0, 3], [58, 0], [0, 6], [42, 8], [7, 33], [5, 23], [0, 31], [20, 22], [23, 20], [0, 30]], Rewards:[2, 11, 10, 17, 4, 4, 9, 9, 14, 10, 8, 20, 16, 4, 16, 4, 4, 4, 9, 23, 20, 15, 16, 15, 15]
Generation:34, Observation:[[3, 71], [31, 11], [1, 63], [27, 23], [0, 7], [53, 0], [41, 22], [66, 10], [21, 20], [63, 14], [43, 1], [6, 23], [47, 25], [56, 0], [22, 20], [0, 3], [58, 3], [2, 6], [42, 10], [7, 35], [3, 23], [0, 34], [23, 22], [23, 21], [0, 28]], Rewards:[8, 14, 7, 16, 5, 4, 11, 8, 14, 9, 8, 19, 17, 4, 13, 3, 7, 8, 9, 23, 19, 15, 13, 14, 16]
Generation:35, Observation:[[5, 71], [31, 8], [1, 64], [29, 23], [0, 7], [55, 0], [41, 23], [69, 10], [21, 23], [64, 14], [40, 1], [6, 26], [47, 26], [59, 0], [24, 20], [2, 3], [58, 2], [4, 6], [42, 13], [7, 38], [3, 21], [0, 36], [24, 22], [26, 21], [0, 30]], Rewards:[9, 15, 6, 15, 5, 4, 13, 8, 16, 10, 10, 21, 16, 5, 12, 8, 6, 9, 12, 20, 14, 15, 13, 12, 16]
Generation:36, Observation:[[7, 71], [31, 10], [1, 67], [31, 23], [3, 7], [56, 0], [41, 25], [70, 10], [23, 23], [67, 14], [39, 1], [3, 26], [47, 27], [62, 0], [24, 21], [5, 3], [58, 3], [2, 6], [42, 16], [7, 39], [3, 23], [0, 38], [27, 22], [26, 23], [0, 32]], Rewards:[10, 13, 5, 13, 8, 5, 15, 8, 12, 8, 11, 18, 17, 4, 13, 9, 7, 8, 12, 20, 14, 15, 12, 13, 15]
Generation:37, Observation:[[8, 71], [31, 7], [1, 70], [34, 23], [4, 7], [57, 0], [41, 28], [73, 10], [23, 25], [69, 14], [38, 1], [3, 27], [47, 30], [62, 0], [25, 21], [4, 3], [60, 3], [4, 6], [42, 19], [7, 40], [3, 25], [0, 39], [27, 24], [27, 23], [0, 35]], Rewards:[11, 14, 5, 13, 9, 5, 16, 8, 14, 9, 10, 16, 17, 5, 13, 8, 6, 9, 12, 20, 15, 14, 13, 12, 15]
